"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT11"
"USC00451233","CEDAR LAKE, WA US","2018-03-31",,"0.01","0.0",,"48","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-01",,"0.02","0.0",,"52","36",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-02",,"0.67","1.0",,"39","30",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-03",,"0.00","0.0",,"41","30",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-04",,"0.11","0.0",,"44","33",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-05",,"0.77","0.0",,"42","34",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-06",,"0.68","0.0",,"48","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-07",,"0.65","0.0",,"57","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-08",,"1.12","0.0",,"47","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-09",,"1.63","0.0",,"43","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-10",,"0.08","0.0",,"56","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-11",,"0.54","0.0",,"48","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-12",,"0.63","0.0",,"48","34",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-13",,"0.52","0.0",,"41","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-14",,"2.59","0.0",,"46","36",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-15",,"1.88","0.0",,"44","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-16",,"0.49","0.0",,"43","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-17",,"2.36","0.0",,"39","34",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-18",,"0.19","0.0",,"44","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-19",,"0.01","0.0",,"51","34",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-20",,"0.00","0.0",,"55","34",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-21",,"0.43","0.0",,"58","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-22",,"0.02","0.0",,"48","34",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-23",,"0.00","0.0",,"52","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-24",,"0.00","0.0",,"65","36",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-25",,"0.00","0.0",,"71","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-26",,"0.00","0.0",,"70","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-27",,"0.00","0.0",,"79","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-28",,"0.31","0.0",,"51","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-29",,"0.60","0.0",,"46","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-04-30",,"0.43","0.0",,"49","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-01",,"0.14","0.0",,"47","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-02",,"0.09","0.0",,"49","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-03",,"0.00","0.0",,"61","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-04",,"0.02","0.0",,"70","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-05",,"0.02","0.0",,"59","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-06",,"0.00","0.0",,"58","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-07",,"0.10","0.0",,"70","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-08",,"0.01","0.0",,"62","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-09",,"0.26","0.0",,"76","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-10",,"0.36","0.0",,"76","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-11",,"0.72","0.0",,"52","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-12",,"0.05","0.0",,"54","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-13",,"0.00","0.0",,"76","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-14",,"0.00","0.0",,"76","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-15",,"0.00","0.0",,"80","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-16",,"0.01","0.0",,"80","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-17",,"0.02","0.0",,"80","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-18",,"0.08","0.0",,"56","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-19",,"0.03","0.0",,"54","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-20",,"0.50","0.0",,"65","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-21",,"0.03","0.0",,"53","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-22",,"0.00","0.0",,"60","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-23",,"0.00","0.0",,"73","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-24",,"0.00","0.0",,"74","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-25",,"0.00","0.0",,"63","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-26",,"0.00","0.0",,"58","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-27",,"0.00","0.0",,"54","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-28",,"0.00","0.0",,"67","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-29",,"0.00","0.0",,"60","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-30",,"0.17","0.0",,"53","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-05-31",,"0.00","0.0",,"55","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-01",,"0.02","0.0",,"53","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-02",,"0.00","0.0",,"57","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-03",,"0.00","0.0",,"69","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-04",,"0.04","0.0",,"62","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-05",,"0.00","0.0",,"55","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-06",,"0.00","0.0",,"63","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-07",,"0.00","0.0",,"67","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-08",,"0.00","0.0",,"56","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-09",,"0.24","0.0",,"57","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-10",,"0.48","0.0",,"54","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-11",,"0.25","0.0",,"51","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-12",,"0.00","0.0",,"57","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-13",,"0.01","0.0",,"64","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-14",,"1.34","0.0",,"64","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-15",,"0.10","0.0",,"55","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-16",,"0.01","0.0",,"60","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-17",,"0.00","0.0",,"65","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-18",,"0.00","0.0",,"76","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-19",,"0.00","0.0",,"79","53",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-20",,"0.00","0.0",,"78","54",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-21",,"0.00","0.0",,"82","54",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-22",,"0.02","0.0",,"63","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-23",,"0.42","0.0",,"63","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-24",,"0.01","0.0",,"61","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-25",,"0.28","0.0",,"74","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-26",,"0.10","0.0",,"59","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-27",,"0.05","0.0",,"60","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-28",,"0.00","0.0",,"62","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-29",,"0.00","0.0",,"56","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-06-30",,"0.01","0.0",,"60","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-01",,"0.20","0.0",,"56","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-02",,"0.70","0.0",,"59","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-03",,"0.00","0.0",,"55","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-04",,"0.05","0.0",,"64","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-05",,"0.00","0.0",,"77","53",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-06",,"0.01","0.0",,"77","54",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-07",,"0.17","0.0",,"73","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-08",,"0.00","0.0",,"65","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-09",,"0.00","0.0",,"72","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-10",,"0.00","0.0",,"72","52",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-11",,"0.05","0.0",,"64","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-12",,"0.00","0.0",,"72","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-13",,"0.00","0.0",,"79","54",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-14",,"0.00","0.0",,"78","53",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-15",,"0.00","0.0",,"78","56",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-16",,"0.00","0.0",,"83","56",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-17",,"0.00","0.0",,"82","58",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-18",,"0.00","0.0",,"81","54",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-19",,"0.00","0.0",,"70","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-20",,"0.00","0.0",,"63","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-21",,"0.00","0.0",,"64","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-22",,"0.00","0.0",,"67","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-23",,"0.00","0.0",,"77","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-24",,"0.00","0.0",,"81","57",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-25",,"0.00","0.0",,"80","56",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-26",,"0.00","0.0",,"81","57",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-27",,"0.00","0.0",,"82","57",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-28",,"0.00","0.0",,"78","57",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-29",,"0.00","0.0",,"77","60",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-30",,"0.00","0.0",,"86","61",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-07-31",,"0.00","0.0",,"85","60",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-01",,"0.00","0.0",,"78","54",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-02",,"0.00","0.0",,"78","52",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-03",,"0.10","0.0",,"59","52",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-04",,"0.01","0.0",,"62","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-05",,"0.00","0.0",,"71","53",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-06",,"0.00","0.0",,"77","57",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-07",,"0.00","0.0",,"80","58",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-08",,"0.00","0.0",,"82","59",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-09",,"0.00","0.0",,"87","61",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-10",,"0.00","0.0",,"85","62",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-11",,"0.01","0.0",,"81","55",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-12",,"0.46","0.0",,"67","53",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-13",,"0.00","0.0",,"65","52",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-14",,"0.00","0.0",,"73","55",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-15",,"0.00","0.0",,"80","56",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-16",,"0.00","0.0",,"80","55",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-17",,"0.00","0.0",,"71","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-18",,"0.00","0.0",,"67","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-19",,"0.00","0.0",,"71","56",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-20",,"0.00","0.0",,"72","55",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-21",,"0.00","0.0",,"71","60",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-22",,"0.00","0.0",,"84","59",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-23",,"0.00","0.0",,"82","52",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-24",,"0.03","0.0",,"65","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-25",,"0.00","0.0",,"61","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-26",,"0.05","0.0",,"56","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-27",,"0.30","0.0",,"58","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-28",,"0.00","0.0",,"63","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-29",,"0.00","0.0",,"73","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-30",,"0.00","0.0",,"73","53",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-08-31",,"0.12","0.0",,"66","53",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-01",,"0.05","0.0",,"58","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-02",,"0.00","0.0",,"60","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-03",,"0.00","0.0",,"67","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-04",,"0.00","0.0",,"65","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-05",,"0.00","0.0",,"68","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-06",,"0.00","0.0",,"74","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-07",,"0.00","0.0",,"77","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-08",,"0.06","0.0",,"73","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-09",,"0.00","0.0",,"61","51",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-10",,"0.42","0.0",,"69","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-11",,"0.44","0.0",,"59","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-12",,"0.56","0.0",,"56","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-13",,"0.48","0.0",,"56","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-14",,"0.28","0.0",,"56","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-15",,"0.06","0.0",,"58","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-16",,"0.39","0.0",,"56","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-17",,"0.74","0.0",,"53","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-18",,"0.00","0.0",,"55","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-19",,"0.00","0.0",,"56","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-20",,"0.60","0.0",,"59","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-21",,"0.18","0.0",,"56","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-22",,"0.23","0.0",,"65","50",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-23",,"0.70","0.0",,"55","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-24",,"0.00","0.0",,"53","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-25",,"0.00","0.0",,"57","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-26",,"0.00","0.0",,"59","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-27",,"0.00","0.0",,"62","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-28",,"0.00","0.0",,"64","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-29",,"0.00","0.0",,"72","55",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-09-30",,"0.03","0.0",,"70","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-01",,"0.09","0.0",,"56","48",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-02",,"0.82","0.0",,"56","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-03",,"0.46","0.0",,"56","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-04",,"0.01","0.0",,"50","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-05",,"0.00","0.0",,"50","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-06",,"0.78","0.0",,"46","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-07",,"0.01","0.0",,"46","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-08",,"0.06","0.0",,"50","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-09",,"1.36","0.0",,"51","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-10",,"0.05","0.0",,"49","45",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-11",,"0.00","0.0",,"52","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-12",,"0.00","0.0",,"55","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-13",,"0.00","0.0",,"54","36",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-14",,"0.00","0.0",,"52","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-15",,"0.00","0.0",,"55","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-16",,"0.00","0.0",,"56","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-17",,"0.00","0.0",,"65","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-18",,"0.00","0.0",,"66","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-19",,"0.00","0.0",,"65","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-20",,"0.00","0.0",,"65","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-21",,"0.00","0.0",,"54","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-22",,"0.00","0.0",,"55","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-23",,"0.00","0.0",,"59","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-24",,"0.03","0.0",,"50","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-25",,"0.00","0.0",,"53","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-26",,"1.95","0.0",,"54","47",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-27",,"0.29","0.0",,"56","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-28",,"1.87","0.0",,"53","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-29",,"0.93","0.0",,"46","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-30",,"0.73","0.0",,"46","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-10-31",,"0.47","0.0",,"47","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-01",,"0.88","0.0",,"55","43",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-02",,"1.21","0.0",,"55","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-03",,"0.33","0.0",,"53","46",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-04",,"2.09","0.0",,"50","49",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-05",,"0.85","0.0",,"51","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-06",,"0.38","0.0",,"47","41",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-07",,"0.69","0.0",,"45","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-08",,"0.00","0.0",,"42","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-09",,"0.00","0.0",,"36","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-10",,"0.16","0.0",,"39","32",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-11",,"0.00","0.0",,"39","30",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-12",,"0.00","0.0",,"43","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-13",,"0.00","0.0",,"48","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-14",,"0.01","0.0",,"49","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-15",,"0.33","0.0",,"51","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-16",,"0.28","0.0",,"48","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-17",,"0.07","0.0",,"47","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-18",,"0.02","0.0",,"44","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-19",,"0.00","0.0",,"46","39",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-20",,"0.00","0.0",,"50","44",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-21",,"0.05","0.0",,"51","42",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-22",,"0.50","0.0",,"46","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-23",,"1.71","0.0",,"42","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-24",,"1.12","0.3",,"40","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-25",,"0.00","0.0",,"38","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-26",,"0.10","0.0",,"46","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-27",,"1.91","0.0",,"44","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-28",,"0.79","0.0",,"46","40",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-29",,"0.12","0.0",,"44","36",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-11-30",,"0.10","0.0",,"41","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-01",,"0.44","0.0",,"40","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-02",,"0.06","0.0",,"37","32",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-03",,"0.00","0.0",,"39","29",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-04",,"0.00","0.0",,"34","29",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-05",,"0.00","0.0",,"36","29",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-06",,"0.00","0.0",,"35","30",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-07",,"0.00","0.0",,"33","30",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-08",,"0.00","0.0",,"34","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-09",,"0.01","0.0",,"41","32",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-10",,"1.95","0.0",,"39","32",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-11",,"0.48","0.0",,"38","34",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-12",,"1.56","0.0",,"47","36",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-13",,"0.71","0.0",,"42","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-14",,"0.29","0.0",,"47","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-15",,"0.19","0.0",,"47","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-16",,"0.40","0.0",,"44","35",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-17",,"0.47","0.0",,"46","37",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-18",,"1.88","0.0",,"42","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-19",,"0.58","0.0",,"45","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-20",,"0.06","0.0",,"47","38",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-21",,"0.56","0.0",,"48","31",,,,,,,,
"USC00451233","CEDAR LAKE, WA US","2018-12-22",,"0.01","0.0",,"38","30",,,,,,,,
