"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-13",,"0.61",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-14",,"0.68",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-15",,"1.29",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-16",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-17",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-18",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-19",,"0.10",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-20",,"0.01",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-21",,"0.95",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-22",,"1.87",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-23",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-24",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-25",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-26",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-27",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-28",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-29",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-30",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-05-31",,"0.45",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-01",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-02",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-03",,"0.21",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-04",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-05",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-06",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-07",,"0.11",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-08",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-09",,"2.14",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-10",,"0.50",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-11",,"0.21",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-12",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-13",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-14",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-15",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-16",,"1.10",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-17",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-18",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-19",,"0.69",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-20",,"0.09",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-21",,"0.10",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-22",,"1.55",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-23",,"0.55",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-24",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-25",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-26",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-27",,"1.21",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-28",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-29",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-06-30",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-01",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-02",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-03",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-04",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-05",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-06",,"0.09",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-07",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-08",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-09",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-10",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-11",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-12",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-13",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-14",,"0.10",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-15",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-16",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-17",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-18",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-19",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-20",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-21",,"0.21",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-22",,"0.30",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-23",,"0.10","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-24",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-25",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-26",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-27",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-28",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-29",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-30",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-07-31",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-01",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-02",,"0.04",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-03",,"0.07",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-04",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-05",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-06",,"0.20",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-07",,"0.47",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-08",,"0.60",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-09",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-10",,"0.40",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-11",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-12",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-13",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-14",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-15",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-16",,"0.13",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-17",,"0.13",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-18",,"0.03",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-19",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-20",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-21",,"0.63",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-22",,"0.01",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-23",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-24",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-25",,"0.53",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-26",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-27",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-28",,"0.34",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-29",,"1.91",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-30",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-08-31",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-01",,"0.15",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-02",,"1.50",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-03",,"3.15",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-04",,"0.62",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-05",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-06",,"0.08",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-07",,"0.05",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-08",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-09",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-10",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-11",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-12",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-13",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-14",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-15",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-16",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-17",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-18",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-19",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-20",,"0.37",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-21",,"0.03",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-22",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-23",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-24",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-25",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-26",,"0.13",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-27",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-28",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-29",,"0.13",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-09-30",,"0.08",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-01",,"0.26",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-02",,"1.16",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-03",,"0.01",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-04",,"0.24",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-05",,"0.07",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-06",,"0.88",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-07",,"0.04",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-08",,"0.87",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-09",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-10",,"0.08",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-11",,"0.48",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-12",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-13",,"0.01",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-14",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-15",,"0.15",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-16",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-17",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-18",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-19",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-20",,"0.08",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-21",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-22",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-23",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-24",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-25",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-26",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-27",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-28",,"0.11",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-29",,"0.03",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-30",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-10-31",,"0.74",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-01",,"0.01",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-02",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-03",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-04",,"0.08",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-05",,"0.46",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-06",,"0.44",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-07",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-08",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-09",,"0.08",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-10",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-11",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-12",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-13",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-14",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-15",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-16",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-17",,"0.05",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-18",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-19",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-20",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-21",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-22",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-23",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-24",,"0.27",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-25",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-26",,"0.62","7.8",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-27",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-28",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-29",,"0.07",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-11-30",,"0.02",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-01",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-02",,"1.05",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-03",,"0.18",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-04",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-05",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-06",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-07",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-08",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-09",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-10",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-11",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-12",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-13",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-14",,"0.13",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-15",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-16",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-17",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-18",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-19",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-20",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-21",,"0.13",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-22",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-23",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-24",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-25",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-26",,"0.00",,,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-27",,"0.00","0.0",,,,,,,,,,,,
"US1ILLK0103","BUFFALO GROVE 1.3 ESE, IL US","2018-12-28",,"0.31",,,,,,,,,,,,,
